#decay	# windows in store	# elements in stream	query	age class	length class	error:p95	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,2,1,1	1428	313814094	CMS	minutes	months	5.000816	0.001000	0.000130	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	seconds	7.784970	0.000500	1.999928	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	minutes	5.440294	0.000500	0.357820	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	hours	5.034567	0.000500	0.015916	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	days	4.996930	0.003999	0.000819	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	hours	months	5.000473	0.002500	0.000107	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	seconds	8.788844	0.000500	1.999932	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	minutes	5.448421	0.000500	0.410860	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	hours	5.020981	0.000500	0.051518	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	days	4.988045	0.000500	0.001640	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	days	months	5.002672	0.001000	0.000120	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	seconds	8.360823	0.000500	1.999933	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	minutes	5.367096	0.000500	0.410749	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	hours	5.029313	0.000000	0.076007	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	days	5.001835	0.000500	0.004479	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	months	months	5.001631	0.001000	0.000344	0.000000
rationalPower1,2,1,1	1428	313814094	CMS	years	seconds	0.000596	0.000000	2.000000	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	seconds	1.940250	0.000500	0.666633	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	minutes	4.654959	0.001000	0.066162	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	hours	5.000053	0.001000	0.006179	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	days	4.975536	0.008499	0.000653	0.000000
rationalPower1,4,32,1	1523	313814094	CMS	subsecond	months	5.000275	0.001000	0.000086	0.000000
